,sigla,name,school,area,category,credits
3661,IND4991,Taller de Proyecto,Ingeniería,,,10
3662,INF3103,Introducción a la Programación en Python: Estructurando Datos para Problemas Reales,Ingeniería,,,5
3663,INF3143,Ingeniería de Software,Ingeniería,,,5
3664,INF3211,Bases de Datos,Ingeniería,,,5
3665,INF3230,Evaluación de Proyectos Informáticos,Ingeniería,,,5
3666,INF3242,Tecnologías Web,Ingeniería,,,5
3667,INF3262,Gestión de Procesos de Negocio,Ingeniería,,,5
3668,INF3290,Finanzas,Ingeniería,,,5
3669,INF3306,Contabilidad y Análisis Financiero,Ingeniería,,,5
3670,INF3410,Gestión de Operaciones,Ingeniería,,,5
3671,INF3511,Minería de Datos,Ingeniería,,,5
3672,INF3541,Transformación Digital,Ingeniería,,,5
3673,INF3561,Fundamentos de Blockchain,Ingeniería,,,5
3674,INF3571,Aspectos Legales de Ciberseguridad y Protección de Datos,Ingeniería,,,5
3675,INF3590,Big Data,Ingeniería,,,5
3676,INF3591,Cloud Computing,Ingeniería,,,5
3677,INF3592,Inteligencia de Negocios Aplicada a Gestión Estratégica,Ingeniería,,,5
3678,INF3611,Gobernanza de Datos Aplicada,Ingeniería,,,5
3679,INF3714,Procesamiento de Imágenes,Ingeniería,,,5
3680,INF3801,Minería de Medios Sociales y Ciencia de Redes,Ingeniería,,,5
3681,INF3821,Aplicaciones,Ingeniería,,,5
3682,INF3823,Proyecto Aplicado II,Ingeniería,,,5
3683,INF3831,Bases de Datos,Ingeniería,,,5
3684,INF3841,Recuperación de Información,Ingeniería,,,5
3685,INF3842,Visualización de Información y Analítica Visual,Ingeniería,,,5
3686,INF3862,Plataformas de Big Data para Data Science,Ingeniería,,,5
3687,INF4970,Actividad de Graduacion,Ingeniería,,,30
3688,INF4971,Seminario de Graduación I,Ingeniería,,,5
3689,INF4972,Seminario de Graduación II,Ingeniería,,,5
3690,INF4980,Actividad de Graduación,Ingeniería,,,20
3691,MIP1000,Enfermedades Infecciosas del Nino I a,Escuela De Medicina,,,35
3692,MIP1020,Enfermedades Infecciosas del Nino II a,Escuela De Medicina,,,35
3693,VIP003,Ciencias Sociales,Villarrica,,,5
3694,VIP004,Ciencias Naturales,Villarrica,,,5
3695,VIP030,Aprendizaje y Desarrollo del Niño: Teoría y Práctica,Villarrica,,,10
3696,VIP032,Diversidad e Inclusión en Educación,Villarrica,,,10
3697,VIP033,Práctica Ii: Educación Parvularia,Villarrica,,,10
3698,VIP043,Pensamiento Matemático del Niño y Su Didáctica,Villarrica,,,10
3699,VIP050,Promoción y Protección de la Salud en la Infancia,Villarrica,,,5
3700,VIP051,Didáctica del Lenguaje Artístico Visual,Villarrica,,,5
3701,VIP052,Pensamiento Social del Niño y Su Didáctica,Villarrica,,,10
3702,VIP053,Didáctica del Movimiento y la Expresión Corporal,Villarrica,,,5
3703,VIP054,Didáctica del Lenguaje Oral y Escrito,Villarrica,,Aprendizaje Servicio,10
3704,VIP055,Didáctica del Lenguaje Artístico Musical,Villarrica,,,5
3705,VIP070,Seminario de Investigación y Enseñanza Basado en Evidencias I,Villarrica,,,5
3706,VIP071,Práctica IV Profesional (Asociada a Major),Villarrica,,,15
3707,VIP501,Psicomotricidad y Juego en el Niño,Villarrica,,,10
3708,MIR3000,Inmunología y Reumatología Pediátrica Ia,Escuela De Medicina,,,70
3709,MIR3020,Inmunología y Reumatología Pediátrica Iia,Escuela De Medicina,,,70
3710,MUC901J,Trompeta 1,Música,,,10
3711,MUC903J,Trompeta 3,Música,,,15
3712,MUC907J,Trompeta 7,Música,,,20
3713,MUC909J,Trompeta 9,Música,,,20
3714,MUC901K,Trombón 1,Música,,,10
3715,MUC907K,Trombón 7,Música,,,15
3716,MUC909K,Trombón 9,Música,,,20
3717,MLC1000,Laboratorio Clinico Ia,Escuela De Medicina,,,25
3718,MLC1020,Laboratorio Clinico Iia,Escuela De Medicina,,,25
3719,MLC1040,Laboratorio Clinico Iiia,Escuela De Medicina,,,25
3720,MMF3000,Medicina Materno Fetal I a,Escuela De Medicina,,,35
3721,MMF3020,Medicina Materno Fetal II a,Escuela De Medicina,,,35
3722,MMM1001,Epidemiología I,Escuela De Medicina,,,10
3723,MMM1002,Bioestadística I,Escuela De Medicina,,,10
3724,MMM1006,Epidemiología Avanzada,Escuela De Medicina,,,10
3725,MMM1007,Bioestadístiva Avanzada,Escuela De Medicina,,,10
3726,MMM1008,Filosofía de las Ciencias,Escuela De Medicina,,,10
3727,MMM2000,Diseño y Gestión de Proyecto de Investigación,Escuela De Medicina,,,10
3728,MMM2002,Proyecto de Tesis II,Escuela De Medicina,,,10
3729,MMM2004,Seminario Doctoral I,Escuela De Medicina,,,10
3730,MMM2005,Seminario Doctoral II,Escuela De Medicina,,,10
3731,MMM2006,Tesis Doctoral I,Escuela De Medicina,,,45
3732,MMM2008,Tesis Doctoral III,Escuela De Medicina,,,45
3733,MMM2010,Plan de Desarrollo Anual I,Escuela De Medicina,,,0
3734,MMM2011,Plan de Desarrollo Anual II,Escuela De Medicina,,,0
3735,MMM2012,Plan de Desarrollo Anual III,Escuela De Medicina,,,0
3736,MMM2013,Plan de Desarrollo Anual IV,Escuela De Medicina,,,0
3737,MMM2016,Pasantía Internacional,Escuela De Medicina,,,0
3738,MMM2017,Autoría de Artículo Científico,Escuela De Medicina,,,0
3739,MMN1000,Medicina Nuclear Ia,Escuela De Medicina,,,25
3740,MMN1020,Medicina Nuclear Iia,Escuela De Medicina,,,25
3741,MMN1040,Medicina Nuclear Iiia,Escuela De Medicina,,,25
3742,MNC1000,Neurocirugia Ia,Escuela De Medicina,,,25
3743,MNC1020,Neurocirugia Iia,Escuela De Medicina,,,25
3744,MNC1040,Neurocirugia Iiia,Escuela De Medicina,,,25
3745,MNC3000,Nutrición Clínica Pediátrica Ia,Escuela De Medicina,,,70
3746,MNC3002,Nutrición Clínica Pediátrica Iia,Escuela De Medicina,,,70
3747,MNE1000,Neurologia Ia,Escuela De Medicina,,,25
3748,MNE1020,Neurologia II a,Escuela De Medicina,,,25
3749,MNE1040,Neurologia III a,Escuela De Medicina,,,25
3750,MNF1000,Nefrologia Ia,Escuela De Medicina,,,35
3751,MNF1020,Nefrologia Iia,Escuela De Medicina,,,35
3752,MNN1000,Neonatologia Ia,Escuela De Medicina,,,35
3753,MNN1020,Neonatologia Iia,Escuela De Medicina,,,35
3754,MNP3006,Neurología Pediátrica I a,Escuela De Medicina,,,25
3755,MNP3008,Neurología Pediátrica II a,Escuela De Medicina,,,25
3756,MNP3010,Neurología Pediátrica III a,Escuela De Medicina,,,25
3757,MNR3005,Neuroanatomía y Desarrollo del Sistema Nervioso,Escuela De Medicina,,,10
3758,MNR3007,Neurofisiologia,Escuela De Medicina,,,10
3759,MNR3008,Neurociencia Cognitiva,Escuela De Medicina,,,10
3760,MNR3009,Introduccion a la Neurociencia,Escuela De Medicina,,,5
3761,MNR3010,Taller de Técnicas de Laboratorio,Escuela De Medicina,,,10
3762,MNR3030,Proyecto de Tesis,Escuela De Medicina,,,30
3763,MNR3040,Examen de Candidatura,Escuela De Medicina,,,20
3764,MNR3130,Tesis en Neurociencias II,Escuela De Medicina,,,50
3765,MNR3150,Tesis en Neurociencias IV,Escuela De Medicina,,,50
3766,MNR4000,Actividad Anual de Seguimiento I,Escuela De Medicina,,,0
3767,MNR5000,Actividad Anual de Seguimiento II,Escuela De Medicina,,,0
3768,MNR6000,Pasantía,Escuela De Medicina,,,0
3769,MNR7000,Artículo Científico,Escuela De Medicina,,,0
3770,MNU3000,Fundamentos de la Nutrición Humana,Escuela De Medicina,,,10
3771,MNU3002,Epidemiología Nutricional,Escuela De Medicina,,,10
3772,MNU3003,Integración del Metabolismo Energético,Escuela De Medicina,,,5
3773,MNU3007,Bioquímica de los Alimentos y Salud,Escuela De Medicina,,,5
3774,MNU3008,Fisiología Nutricional,Escuela De Medicina,,,5
3775,MNU3009,Tema Actuales en Nutrición y Biomedicina,Escuela De Medicina,,,5
3776,MNU3024,Tesis I,Escuela De Medicina,,,20
3777,MNU3026,Nutrición Clínica I,Escuela De Medicina,,,5
3778,MNU4027,Nutrición Clínica Pediátrica,Escuela De Medicina,,,5
3779,MNU4074,Bases Fisiopatologicas de la Prescripción Dietética,Escuela De Medicina,,,10
3780,MOF1000,Oftalmologia Ia,Escuela De Medicina,,,25
3781,MOF1020,Oftalmologia Iia,Escuela De Medicina,,,25
3782,MOF1040,Oftalmologia Iiia,Escuela De Medicina,,,25
3783,MOM3000,Oncología Médica Adulta Ia,Escuela De Medicina,,,35
3784,MOM3002,Oncología Médica Adulta Iia,Escuela De Medicina,,,35
3785,MOR1000,Otorrinolaringologia Ia,Escuela De Medicina,,,25
3786,MOR1020,Otorrinolaringologia Iia,Escuela De Medicina,,,25
3787,MOR1040,Otorrinolaringología Iiia,Escuela De Medicina,,,25
3788,MPA3000,Medicina Paliativa Ia,Escuela De Medicina,,,70
3789,MPE3000,Psiquiatría de Enlace y Medicina Psicosomática Ia,Escuela De Medicina,,,70
3790,MPE3002,Psiquiatría de Enlace y Medicina Psicosomática,Escuela De Medicina,,,70
3791,MPE3010,Perfusión Ia,Escuela De Medicina,,,70
3792,MPE3020,Perfusión Ib,Escuela De Medicina,,,70
3793,MPL1001,Anatomía Patológica y Laboratorio Clínico Ia,Escuela De Medicina,,,70
3794,MPL1010,Anatomía Patológica y Laboratorio Clínico Iia,Escuela De Medicina,,,70
3795,MPL1030,Anatomía Patológica y Laboratorio Clínico Iiia,Escuela De Medicina,,,70
3796,MPN1000,Psiquiatría del Niño y del Adolescente Ia,Escuela De Medicina,,,25
3797,MPN1020,Psiquiatría del Niño y del Adolescente Iia,Escuela De Medicina,,,25
3798,MPN1040,Psiquiatría del Niño y del Adolescente Iiia,Escuela De Medicina,,,25
3799,MPR1000,Cirugia Plastica  y Reconstructiva Ia,Escuela De Medicina,,,25
3800,MPR1020,Cirugia Plastica y Reconstructiva Iia,Escuela De Medicina,,,25
3801,MPR1040,Cirugia Plastica y Reconstructiva Iiia,Escuela De Medicina,,,25
3802,MPS1000,Psiquiatria I a,Escuela De Medicina,,,25
3803,MPS1020,Psiquiatria II a,Escuela De Medicina,,,25
3804,MPS1040,Psiquiatria III a,Escuela De Medicina,,,25
3805,MPT3004,Metodologia de la Investigacion Clinica,Escuela De Medicina,,,5
3806,MPT3010,Docencia para Residentes,Escuela De Medicina,,,5
3807,MPT3018,Epidemiología Clínica para Residentes,Escuela De Medicina,,,5
3808,MPT3026,Biología Molecular Fundamental,Escuela De Medicina,,,10
3809,MPT3028,Lectura Crítica y Medicina Basada en Evidencias,Escuela De Medicina,,,10
3810,MPT3037,Rol Académico: Aprendiendo a Enseñar. Herramientas Innovadoras de Educación en Medicina,Escuela De Medicina,,,5
3811,MPT3038,Rol Profesional: Ética Clínica para Residentes,Escuela De Medicina,,,5
3812,MPT3039,Rol Promotor de la Salud: Médicos Como Agentes de Cambio a Nivel Individual y Poblacional,Escuela De Medicina,,,5
3813,MPT3040,Rol de Comunicador: Enfrentando los Desafíos de la Comunicación en la  Práctica Médica,Escuela De Medicina,,,5
3814,MPT3044,Rol Profesional: Bases Científicas del Bienestar y Herramientas de Autocuidado en la Práctica Médica,Escuela De Medicina,,,5
3815,MPT3046,Rol Profesional: los Desafíos del Médico en la Práctica Diaria,Escuela De Medicina,,,5
3816,MPT3047,Rol Médico Experto: Seguridad del Paciente,Escuela De Medicina,,,5
3817,MPT3055,Comunicación en Pacientes Con Enfermedades Graves,Escuela De Medicina,,,5
3818,MPT3056,Problemas Familiares en la Atención en Salud,Escuela De Medicina,,,5
3819,MPT3058,Genética Médica,Escuela De Medicina,,,5
3820,MPG3001,Seminario de Problemas,Matemáticas,,,0
3821,MPG3100,Analisis I,Matemáticas,,,15
3822,MPG3120,Optativo I,Matemáticas,,,15
3823,MPG3200,Algebra I,Matemáticas,,,15
3824,MPG3220,Optativo II,Matemáticas,,,15
3825,MPG3320,Optativo III,Matemáticas,,,15
3826,MPG3403,Topología y Geometría de Variedades,Matemáticas,,,15
3827,MPG3420,Optativo IV,Matemáticas,,,15
3828,MPG3437,Transporte Óptimo,Matemáticas,,,15
3829,MPG3950,Variable Compleja I,Matemáticas,,,15
3830,MPG3990,Teoría de Probabilidades,Matemáticas,,,15
3831,MPG4100,Examen de Calificación,Matemáticas,,,0
3832,MPG4300,Examen de Calificación,Matemáticas,,,0
3833,MPG4400,Examen de Candidatura,Matemáticas,,,0
3834,MPG4500,Tesis de Magíster,Matemáticas,,,30
3835,MPG5000,Tesis de Doctorado I,Matemáticas,,,55
3836,MPG5001,Tesis de Doctorado II,Matemáticas,,,55
3837,MPG5002,Tesis de Doctorado III,Matemáticas,,,55
3838,MPG5003,Tesis de Doctorado IV,Matemáticas,,,60
3839,MPG5004,Tesis de Doctorado I,Matemáticas,,,45
3840,MPG5005,Tesis de Doctorado II,Matemáticas,,,45
3841,MPG5006,Tesis de Doctorado III,Matemáticas,,,45
3842,MPG5007,Tesis de Doctorado IV,Matemáticas,,,45
3843,MPG5050,Pasantía en el Extranjero,Matemáticas,,,0
3844,MPG5071,Orientación a la Tesis 1,Matemáticas,,,30
3845,MPG5072,Orientación a la Tesis 2,Matemáticas,,,30
3846,MPG5073,Actividad Anual de Seguimiento I,Matemáticas,,,0
3847,MPG5074,Actividad Anual de Seguimiento II,Matemáticas,,,0
3848,MPG6000,Examen de Calificación Oral,Matemáticas,,,0
3849,MPG6050,Autoría Artículo Científico o Patente,Matemáticas,,,0
3850,MQP3000,Cirugía Quirúrgica Pediátrica Ia,Escuela De Medicina,,,70
3851,MQP3002,Cirugía Quirúrgica Pediátrica Iia,Escuela De Medicina,,,70
3852,MQP3004,Cirugía Quirúrgica Pediátrica Iiia,Escuela De Medicina,,,70
3853,MRA1000,Radiologia I a,Escuela De Medicina,,,25
3854,MRA1020,Radiologia II a,Escuela De Medicina,,,25
3855,MRA1040,Radiologia III a,Escuela De Medicina,,,25
3856,MRD3010,Neuroradiología Diagnóstica Ia,Escuela De Medicina,,,70
3857,MRD3030,Neuroradiología Diagnóstica Ib,Escuela De Medicina,,,70
3858,MRI3000,Radiología Pediátrica Ia,Escuela De Medicina,,,70
3859,MRI3020,Radiologia Pediatrica Iia,Escuela De Medicina,,,70
3860,MRO1000,Radio-Oncologia Ia,Escuela De Medicina,,,25
3861,MRO1020,Radio-Oncologia Iia,Escuela De Medicina,,,25
3862,MRO1040,Radio-Oncologia Iiia,Escuela De Medicina,,,25
3863,MRP1000,Respiratorio Pediatrico I a,Escuela De Medicina,,,35
3864,MRP1020,Respiratorio Pediatrico II a,Escuela De Medicina,,,35
3865,MSG3011,Ciencias de Implementación y Evaluación en Salud,Escuela De Medicina,,,5
3866,MSG3012,Calidad de Vida de las Personas Mayores: Un Desafío Compartido,Escuela De Medicina,,,5
3867,MSG3014,Economía de la Salud,Escuela De Medicina,,,5
3868,MSG3015,"Tecnologías de la Información en Salud, Oportunidades y Desafíos para la Salud Pública",Escuela De Medicina,,,5
3869,MSP1000,Salud Publica I a,Escuela De Medicina,,,25
3870,MSP1020,Salud Publica II a,Escuela De Medicina,,,25
3871,MSP1040,Salud Publica III a,Escuela De Medicina,,,25
3872,MSP3000,Epidemiologia I,Escuela De Medicina,,,10
3873,MSP3001,Bioestadística I,Escuela De Medicina,,,10
3874,MSP3006,Epidemiologia de Campo,Escuela De Medicina,,,10
3875,MSP3008,Planificacion y Uso de Ensayos Clinicos Randomizados,Escuela De Medicina,,,10
3876,MSP3027,Sociedad y Salud,Escuela De Medicina,,,10
3877,MSP3030,Seminario de Investigación,Escuela De Medicina,,,10
3878,MSP3031,Computación Estadística,Escuela De Medicina,,,5
3879,MSP3035,Epidemiología de las Enfermedades Crónicas No Transmisibles,Escuela De Medicina,,,5
3880,MSP3044,Tesis I,Escuela De Medicina,,,20
3881,MSP3045,Tesis II,Escuela De Medicina,,,20
3882,MSP3047,Revisiones Sistemáticas II,Escuela De Medicina,,,5
3883,MSP3050,Seminario de Investigación II,Escuela De Medicina,,,5
3884,MTA1000,Anestesiologia I a,Escuela De Medicina,,,25
3885,MTA1010,Anestesiologia II a,Escuela De Medicina,,,25
3886,MTA1020,Anestesiologia III a,Escuela De Medicina,,,25
3887,MTC1000,Cirugia I a,Escuela De Medicina,,,25
3888,MTC1010,Cirugia II a,Escuela De Medicina,,,25
3889,MTC1020,Cirugia III a,Escuela De Medicina,,,25
3890,MTG1000,Obstetricia y Ginecologia Ia,Escuela De Medicina,,,25
3891,MTG1010,Obstetricia y Ginecologia II a,Escuela De Medicina,,,25
3892,MTG1020,Obstetricia y Ginecologia III a,Escuela De Medicina,,,25
3893,MTI1000,Medicina Interna I a,Escuela De Medicina,,,25
3894,MTI1010,Medicina Interna II a,Escuela De Medicina,,,25
3895,MTI1020,Medicina Interna III a,Escuela De Medicina,,,25
3896,MTO1000,Traumatologia I a,Escuela De Medicina,,,25
3897,MTO1020,Traumatologia II a,Escuela De Medicina,,,25
3898,MTO1040,Traumatologia III a,Escuela De Medicina,,,25
3899,MTP1000,Pediatria I a,Escuela De Medicina,,,25
3900,MTP1010,Pediatria II a,Escuela De Medicina,,,25
3901,MTP1020,Pediatria III a,Escuela De Medicina,,,25
3902,MTP3040,Fundamentos de Formación de Imágenes por Resonancia Magnética,Escuela De Medicina,,,5
3903,MUR1000,Urologia Ia,Escuela De Medicina,,,35
3904,MUR1020,Urologia Iia,Escuela De Medicina,,,35
3905,MUR1040,Urología III a,Escuela De Medicina,,,25
3906,MUC1000,Apreciación de Música en Vivo,Música,Artes,,10
3907,MUC3012,Composición e Interpretación Musical I,Música,,,10
3908,MUC3014,Técnicas Analíticas Contemporáneas,Música,,,10
3909,MUC3015,Taller de Música de Cámara,Música,,,10
3910,MUC3021,Música y Ciencia,Música,,,10
3911,MUC3024,Taller Música de Cámara III,Música,,,10
3912,MUC4004,Interpretación Musical 1,Música,,,10
3913,MUC4005,Seminario de Música de Cámara 1,Música,,,10
3914,MUC4009,Interpretación Musical 3,Música,,,10
3915,MUC4011,Gestión de Proyectos Musicales,Música,,,5
3916,MUC4013,Taller de Interpretación de Nueva Música,Música,,,10
3917,MUC4014,Taller de Improvisación: Renacimiento y Barroco,Música,,,10
3918,MUC4016,Seminario de Música de Cámara 3,Música,,,10
3919,MUC701,Coro,Música,Artes,,10
3920,MUC701A,Práctica Coral para Músicos,Música,,,5
3921,MUC704A,Historia de la Música: Edad Media y Renacimiento,Música,,,10
3922,MUC706A,Historia de la Música: del Romanticismo a la Música Docta del Siglo XX,Música,,,10
3923,MUC709A,Lectura y Auditivo 1,Música,,,10
3924,MUC711A,Lectura y Auditivo 3,Música,,,10
3925,MUC713,Lectura y Auditivo Avanzado 1,Música,,,5
3926,MUC715,Lectura y Auditivo Avanzado 3,Música,,,5
3927,MUC717A,Teclado Funcional 1,Música,,,5
3928,MUC719,Armonía 1,Música,,,5
3929,MUC721A,Armonía 3,Música,,,10
3930,MUC723,Análisis 1,Música,,,8
3931,MUC725,Análisis 3,Música,,,8
3932,MUC727,Contrapunto Vocal 1,Música,,,10
3933,MUC728,Contrapunto Vocal 2,Música,,,10
3934,MUC729,Contrapunto Instrumental 1,Música,,,10
3935,MUC731A,Composición 1,Música,,,10
3936,MUC733,Composición 3,Música,,,8
3937,MUC733A,Composición 3,Música,,,10
3938,MUC735,Composición 5,Música,,,10
3939,MUC737,Composición 7,Música,,,10
3940,MUC739,Organología,Música,,,5
3941,MUC741,Orquestación e Instrumentación 1,Música,,,5
3942,MUC743,Introducción a la Musicología,Música,,,10
3943,MUC748A,Musicología Histórica,Música,,,10
3944,MUC752A,Música Tradicional en Chile y Latinoamérica,Música,,Aprendizaje Servicio,10
3945,MUC753A,Notación y Edición Musical,Música,,,10
3946,MUC762,Lectura de Partituras 1,Música,,,5
3947,MUC764,Lectura de Partituras 3,Música,,,5
3948,MUC767,Expresión Corporal,Música,,,5
3949,MUC768A,Educación de la Voz 1,Música,,,5
3950,MUC770A,Educación de la Voz 3,Música,,Aprendizaje Servicio,5
3951,MUC771,Literatura Musical 1,Música,,,10
3952,MUC773,Literatura Musical 3,Música,,,10
3953,MUC775,Música de Cámara 1,Música,,,10
3954,MUC776,Música de Cámara 2,Música,,,10
3955,MUC777,Música de Cámara 3,Música,,,10
3956,MUC778,Música de Cámara 4,Música,,,10
3957,MUC779,Música de Cámara 5,Música,,,10
3958,MUC780,Música de Cámara 6,Música,,,10
3959,MUC788,Canto 8,Música,,,15
3960,MUC789,Taller de Ópera 1,Música,,,10
3961,MUC801,Tablatura,Música,,,5
3962,MUC810A,"Repertorio Orquestal: Preparación para Concurso de Orquesta 1 Cuerdas Altas (Violín, Viola)",Música,,,5
3963,MUC810C,Repertorio Orquestal:Preparación para Curso de Orquesta 1- Maderas,Música,,,5
3964,MUC810D,Repertorio Orquestal:Preparación para Concurso de Orquesta 1- Bronces,Música,,,5
3965,MUC810E,Repertorio Orquestal: Preparación para Concurso de Orquesta 1-Percusión,Música,,,5
3966,MUC817,Instrumentos de Vientos 6,Música,,,15
3967,MUC818,Instrumentos de Vientos 7,Música,,,15
3968,MUC819,Instrumentos de Vientos 8,Música,,,15
3969,MUC828,Taller Bajo Continuo 1,Música,,,5
3970,MUC834A,Taller Música Barroca 1,Música,,,10
3971,MUC835A,Taller Música Barroca 2,Música,,,10
3972,MUC836A,Taller Música Barroca 3,Música,,,10
